,Year,State,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals,Population,gunspercapita
103,2017-07-01,Alaska,222.0,5.0,2911.0,2458.0,238.0,180,0.0,3.0,3.0,0.0,201.0,164.0,0.0,16.0,17.0,9.0,0.0,0.0,31.0,27.0,1.0,0.0,1.0,0.0,6487,739700,0.008769771528998242
104,2017-07-01,Arizona,5606.0,126.0,10194.0,6363.0,999.0,544,0.0,8.0,4.0,1.0,1230.0,516.0,1.0,81.0,16.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,25714,7044008,0.003650478534379859
105,2017-07-01,Arkansas,2564.0,571.0,4343.0,3804.0,189.0,254,44.0,9.0,5.0,0.0,1009.0,1195.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,1.0,0.0,0.0,0.0,14015,3001345,0.004669573141374951
106,2017-07-01,California,52610.0,0.0,37027.0,21721.0,2514.0,0,0.0,0.0,0.0,0.0,393.0,322.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114595,39358497,0.0029115695144557984
107,2017-07-01,Colorado,4392.0,0.0,16063.0,11065.0,1004.0,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33811,5611885,0.00602489181442599
108,2017-07-01,Connecticut,6387.0,274.0,5450.0,1771.0,280.0,0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14525,3573297,0.004064873420821164
109,2017-07-01,Delaware,305.0,0.0,1417.0,1000.0,71.0,60,0.0,0.0,0.0,0.0,24.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,57.0,22.0,2.0,0.0,0.0,0.0,2981,956823,0.0031155187532072286
110,2017-07-01,District of Columbia,19.0,0.0,44.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,694906,9.785496167827015e-05
111,2017-07-01,Florida,16978.0,0.0,47430.0,18941.0,2975.0,1844,20.0,7.0,2.0,2.0,3115.0,1143.0,5.0,302.0,48.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,92822,20963613,0.004427767293738918
112,2017-07-01,Georgia,14623.0,0.0,10685.0,6166.0,365.0,400,0.0,17.0,7.0,0.0,1674.0,1107.0,7.0,4.0,0.0,0.0,0.0,0.0,18.0,9.0,1.0,1.0,1.0,0.0,35085,10410330,0.003370210166248332
113,2017-07-01,Hawaii,1107.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109,1424393,0.0007785772606296156
114,2017-07-01,Idaho,4539.0,0.0,2887.0,3276.0,191.0,149,0.0,2.0,3.0,0.0,319.0,431.0,0.0,34.0,14.0,0.0,0.0,0.0,8.0,14.0,2.0,0.0,2.0,0.0,11871,1717715,0.006910925269907988
115,2017-07-01,Illinois,13652.0,65271.0,18417.0,9895.0,0.0,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108000,12778828,0.008451479274938202
116,2017-07-01,Indiana,19386.0,0.0,15385.0,9995.0,950.0,584,194.0,1.0,7.0,0.0,96.0,422.0,11.0,20.0,0.0,0.0,0.0,0.0,48.0,39.0,0.0,3.0,4.0,0.0,47145,6658078,0.007080872287768332
117,2017-07-01,Iowa,5099.0,1846.0,94.0,1649.0,22.0,4,12.0,0.0,0.0,0.0,0.0,49.0,1.0,18.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8801,3141550,0.002801483344209069
118,2017-07-01,Kansas,3667.0,3.0,4636.0,3914.0,325.0,278,0.0,2.0,1.0,1.0,580.0,319.0,6.0,22.0,3.0,2.0,0.0,0.0,4.0,5.0,5.0,0.0,1.0,1.0,13775,2908718,0.004735763315660026
119,2017-07-01,Kentucky,374603.0,0.0,7236.0,5118.0,241.0,419,0.0,9.0,7.0,0.0,1548.0,1249.0,2.0,7.0,2.0,0.0,0.0,0.0,26.0,25.0,1.0,0.0,0.0,1.0,390494,4452268,0.08770675979074036
120,2017-07-01,Louisiana,1930.0,0.0,9420.0,5992.0,663.0,575,0.0,4.0,4.0,1.0,1058.0,761.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,2.0,1.0,3.0,1.0,20454,4670560,0.004379346373882361
121,2017-07-01,Maine,390.0,0.0,2695.0,2259.0,144.0,122,0.0,1.0,0.0,0.0,83.0,115.0,0.0,3.0,5.0,0.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,1.0,5837,1334612,0.004373555760026135
122,2017-07-01,Maryland,2025.0,0.0,3710.0,3922.0,172.0,18,0.0,0.0,1.0,1.0,58.0,121.0,5.0,24.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,10088,6023868,0.0016746714901455344
123,2017-07-01,Massachusetts,6185.0,0.0,4034.0,2150.0,332.0,118,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,25.0,11.0,1.0,1.0,0.0,12900,6859789,0.001880524313502937
124,2017-07-01,Michigan,15464.0,14.0,9305.0,7687.0,339.0,208,0.0,0.0,1.0,0.0,5.0,240.0,0.0,68.0,13.0,10.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,33378,9973114,0.0033467982016449427
125,2017-07-01,Minnesota,27018.0,0.0,5181.0,7734.0,430.0,245,0.0,1.0,0.0,0.0,176.0,347.0,0.0,11.0,7.0,4.0,0.0,0.0,16.0,13.0,2.0,1.0,0.0,0.0,41186,5566230,0.00739926305596427
126,2017-07-01,Mississippi,1506.0,0.0,5961.0,3980.0,247.0,320,0.0,24.0,14.0,0.0,1336.0,977.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,1.0,0.0,1.0,1.0,14388,2988510,0.004814439302528685
127,2017-07-01,Missouri,716.0,0.0,16151.0,11098.0,1013.0,857,0.0,6.0,6.0,0.0,1344.0,937.0,4.0,131.0,19.0,2.0,0.0,0.0,66.0,54.0,4.0,4.0,2.0,1.0,32415,6106670,0.005308130290321894
128,2017-07-01,Montana,1043.0,0.0,2307.0,3168.0,137.0,156,10.0,1.0,3.0,0.0,418.0,619.0,1.0,18.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,7890,1052482,0.007496565261923719
129,2017-07-01,Nebraska,2656.0,221.0,97.0,1204.0,10.0,0,0.0,2.0,1.0,0.0,6.0,50.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4266,1915947,0.0022265751610039317
130,2017-07-01,Nevada,1805.0,0.0,3647.0,1962.0,219.0,223,0.0,0.0,0.0,0.0,317.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8310,2969905,0.0027980692985129156
131,2017-07-01,New Hampshire,1451.0,0.0,4228.0,2427.0,128.0,4,11.0,0.0,0.0,0.0,0.0,11.0,1.0,64.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8333,1348787,0.00617814376917927
132,2017-07-01,New Jersey,0.0,0.0,4351.0,2519.0,164.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7034,8885525,0.0007916245804271554
133,2017-07-01,New Mexico,1009.0,0.0,4834.0,3254.0,361.0,228,0.0,3.0,3.0,0.0,428.0,400.0,3.0,43.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,10580,2091784,0.005057883605573042
134,2017-07-01,New York,2315.0,1053.0,9212.0,11301.0,879.0,170,0.0,1.0,0.0,0.0,14.0,17.0,0.0,21.0,17.0,0.0,2.0,2.0,356.0,187.0,16.0,9.0,3.0,1.0,25576,19589572,0.0013055925877298391
135,2017-07-01,North Carolina,20102.0,0.0,1059.0,9316.0,551.0,180,0.0,8.0,9.0,0.0,1831.0,1688.0,8.0,0.0,0.0,0.0,3.0,0.0,7.0,18.0,1.0,1.0,2.0,0.0,34784,10268233,0.003387535128974966
136,2017-07-01,North Dakota,496.0,0.0,1286.0,2030.0,85.0,62,4.0,2.0,0.0,0.0,70.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,4136,754942,0.005478566565378532
137,2017-07-01,Ohio,9440.0,852.0,20990.0,14131.0,1227.0,959,0.0,4.0,2.0,1.0,1143.0,605.0,4.0,12.0,4.0,0.0,0.0,0.0,31.0,22.0,1.0,2.0,1.0,1.0,49432,11659650,0.004239578374994103
138,2017-07-01,Oklahoma,0.0,0.0,9377.0,6698.0,882.0,668,0.0,19.0,9.0,0.0,1626.0,1369.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,3.0,1.0,0.0,0.0,20738,3931316,0.005275078370703347
139,2017-07-01,Oregon,3998.0,43.0,11160.0,7877.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23239,4143625,0.005608374309933935
140,2017-07-01,Pennsylvania,23669.0,0.0,37329.0,11694.0,159.0,0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,86.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73654,12787641,0.0057597800876643315
141,2017-07-01,Rhode Island,0.0,0.0,836.0,593.0,64.0,129,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,2.0,0.0,1646,1055673,0.0015591949400998225
142,2017-07-01,South Carolina,11585.0,664.0,7458.0,4622.0,405.0,327,0.0,31.0,11.0,0.0,887.0,509.0,2.0,37.0,7.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,26567,5021268,0.005290894650514571
143,2017-07-01,South Dakota,1138.0,0.0,1926.0,2355.0,200.0,99,0.0,0.0,0.0,0.0,119.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,6068,872868,0.006951795689611717
144,2017-07-01,Tennessee,19766.0,0.0,20279.0,11425.0,1125.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52643,6708799,0.00784685902797207
145,2017-07-01,Texas,19006.0,0.0,36913.0,27245.0,2653.0,2193,0.0,35.0,23.0,1.0,6165.0,3869.0,33.0,74.0,3.0,0.0,0.0,0.0,67.0,45.0,9.0,1.0,3.0,0.0,98338,28295273,0.003475421495314783
146,2017-07-01,Utah,11902.0,29.0,2562.0,2546.0,202.0,0,0.0,0.0,3.0,0.0,228.0,307.0,0.0,102.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17925,3101042,0.005780315132784399
147,2017-07-01,Vermont,0.0,0.0,1127.0,1012.0,87.0,47,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275,624344,0.003643824558256346
148,2017-07-01,Virginia,1139.0,0.0,20688.0,13381.0,971.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36183,8463587,0.004275137716431579
149,2017-07-01,Washington,10910.0,58.0,12872.0,8636.0,1503.0,565,0.0,5.0,6.0,1.0,1158.0,901.0,2.0,383.0,105.0,6.0,0.0,0.0,708.0,502.0,36.0,7.0,5.0,0.0,38369,7423362,0.005168682330189475
150,2017-07-01,West Virginia,1798.0,0.0,4860.0,4535.0,231.0,328,6.0,12.0,20.0,0.0,1060.0,1074.0,2.0,2.0,1.0,3.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,13970,1817004,0.00768848059773121
151,2017-07-01,Wisconsin,10275.0,0.0,11537.0,9946.0,585.0,44,0.0,0.0,0.0,3.0,154.0,221.0,10.0,36.0,18.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,32846,5790186,0.005672702051367607
152,2017-07-01,Wyoming,279.0,9.0,1231.0,1395.0,82.0,77,11.0,1.0,1.0,1.0,142.0,163.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3398,578931,0.005869438672311554
153,2016-07-01,Alabama,27765.0,0.0,10132.0,7392.0,538.0,465,0.0,5.0,3.0,0.0,1457.0,1151.0,3.0,0.0,0.0,0.0,,,9.0,5.0,0.0,1.0,1.0,0.0,48927,4863525,0.010059987354850648
154,2016-07-01,Alaska,215.0,0.0,2898.0,2816.0,239.0,165,0.0,7.0,10.0,0.0,200.0,178.0,4.0,20.0,16.0,0.0,,,7.0,17.0,0.0,1.0,0.0,0.0,6793,741456,0.009161703459139855
155,2016-07-01,Arizona,7863.0,308.0,13693.0,8643.0,1283.0,642,0.0,5.0,10.0,0.0,1272.0,631.0,7.0,103.0,13.0,0.0,,,13.0,9.0,0.0,0.0,1.0,0.0,34496,6941072,0.004969837512130691
156,2016-07-01,Arkansas,4116.0,677.0,6323.0,5053.0,325.0,367,2.0,6.0,14.0,0.0,1001.0,1476.0,4.0,0.0,0.0,0.0,,,7.0,5.0,1.0,0.0,1.0,0.0,19378,2989918,0.006481114197780675
157,2016-07-01,California,77962.0,0.0,46361.0,47594.0,17297.0,0,0.0,0.0,0.0,0.0,492.0,504.0,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,190218,39167117,0.004856573946966788
158,2016-07-01,Colorado,6372.0,0.0,18765.0,15176.0,1505.0,1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,31.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43094,5539215,0.00777980273378087
159,2016-07-01,Connecticut,14156.0,0.0,11328.0,4015.0,252.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29755,3578141,0.008315770675331128
160,2016-07-01,Delaware,755.0,0.0,1859.0,1569.0,140.0,74,0.0,0.0,1.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,,,45.0,22.0,5.0,1.0,0.0,0.0,4494,948921,0.004735905307185741
161,2016-07-01,District of Columbia,0.0,0.0,57.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,60,685815,8.748715032479605e-05
162,2016-07-01,Florida,28106.0,0.0,57902.0,28000.0,4504.0,2324,12.0,8.0,2.0,0.0,2984.0,1198.0,9.0,99.0,7.0,1.0,,,39.0,12.0,1.0,0.0,0.0,0.0,125208,20613477,0.006074084444851298
163,2016-07-01,Georgia,20555.0,0.0,15342.0,8597.0,635.0,632,0.0,12.0,8.0,0.0,1999.0,1392.0,4.0,0.0,0.0,0.0,,,3.0,3.0,1.0,0.0,0.0,0.0,49183,10301890,0.004774172506210025
164,2016-07-01,Hawaii,1563.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1565,1427559,0.0010962769314613267
165,2016-07-01,Idaho,3606.0,6.0,3592.0,3576.0,247.0,203,0.0,3.0,3.0,0.0,353.0,537.0,4.0,15.0,2.0,0.0,,,2.0,4.0,0.0,0.0,1.0,0.0,12154,1682380,0.007224289399541126
166,2016-07-01,Illinois,125075.0,8969.0,21421.0,11881.0,0.0,881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,168227,12820527,0.013121691487409215
167,2016-07-01,Indiana,53844.0,0.0,19508.0,12191.0,1600.0,644,8.0,1.0,2.0,0.0,17.0,479.0,5.0,4.0,0.0,1.0,,,23.0,9.0,1.0,3.0,0.0,0.0,88340,6634304,0.013315639440098012
168,2016-07-01,Iowa,9391.0,11.0,186.0,2227.0,27.0,1,1.0,0.0,0.0,0.0,2.0,61.0,0.0,17.0,9.0,0.0,,,0.0,4.0,0.0,0.0,0.0,0.0,11937,3131371,0.0038120682601965722
169,2016-07-01,Kansas,1320.0,3.0,6075.0,4942.0,462.0,329,2.0,6.0,1.0,0.0,610.0,365.0,1.0,7.0,5.0,1.0,,,3.0,5.0,0.0,1.0,2.0,0.0,14140,2910844,0.004857697629965742
170,2016-07-01,Kentucky,342858.0,0.0,9378.0,6615.0,321.0,534,0.0,7.0,18.0,2.0,1748.0,1554.0,20.0,4.0,3.0,0.0,,,13.0,8.0,2.0,0.0,0.0,0.0,363085,4438182,0.08180939853300292
171,2016-07-01,Louisiana,2595.0,0.0,21637.0,12252.0,1453.0,1031,0.0,8.0,9.0,0.0,1128.0,936.0,3.0,0.0,0.0,0.0,,,7.0,2.0,0.0,1.0,0.0,1.0,41063,4678135,0.008777643227482746
172,2016-07-01,Maine,540.0,0.0,3426.0,3026.0,266.0,166,0.0,1.0,1.0,0.0,120.0,133.0,0.0,9.0,10.0,1.0,,,0.0,2.0,0.0,0.0,1.0,0.0,7702,1331317,0.005785248742410711
173,2016-07-01,Maryland,2383.0,0.0,3973.0,5505.0,105.0,35,0.0,1.0,1.0,0.0,65.0,113.0,0.0,31.0,8.0,0.0,,,2.0,6.0,0.0,0.0,0.0,0.0,12228,6003323,0.0020368719124391607
174,2016-07-01,Massachusetts,7091.0,5.0,6257.0,5108.0,1498.0,439,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,,,28.0,32.0,10.0,0.0,3.0,0.0,20480,6823608,0.0030013447431329584
175,2016-07-01,Michigan,15869.0,3753.0,11308.0,8095.0,510.0,239,0.0,0.0,0.0,0.0,14.0,275.0,0.0,62.0,12.0,1.0,,,2.0,1.0,1.0,0.0,0.0,0.0,40142,9950571,0.004034140352347619
176,2016-07-01,Minnesota,22422.0,0.0,9743.0,9207.0,913.0,373,0.0,0.0,1.0,0.0,235.0,444.0,4.0,9.0,3.0,0.0,,,7.0,6.0,1.0,0.0,0.0,0.0,43368,5522744,0.00785261819124696
177,2016-07-01,Mississippi,1913.0,0.0,10425.0,6125.0,436.0,459,3.0,22.0,26.0,0.0,1411.0,1076.0,2.0,0.0,0.0,0.0,,,7.0,1.0,0.0,0.0,1.0,0.0,21907,2987938,0.007331812105873683
178,2016-07-01,Missouri,6903.0,0.0,20791.0,13575.0,1698.0,981,0.0,12.0,8.0,0.0,1321.0,1127.0,7.0,113.0,25.0,1.0,,,33.0,31.0,7.0,1.0,3.0,0.0,46637,6087135,0.007661568209017871
179,2016-07-01,Montana,1356.0,0.0,2894.0,3882.0,218.0,194,25.0,5.0,4.0,1.0,476.0,794.0,0.0,10.0,1.0,1.0,,,1.0,3.0,1.0,0.0,3.0,0.0,9869,1040859,0.00948159164689934
180,2016-07-01,Nebraska,3629.0,65.0,93.0,1529.0,27.0,5,0.0,0.0,0.0,0.0,8.0,65.0,0.0,6.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,5429,1905616,0.0028489475319266842
181,2016-07-01,Nevada,2497.0,0.0,5194.0,3006.0,328.0,308,0.0,0.0,0.0,0.0,312.0,140.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11785,2917563,0.004039330084731675
182,2016-07-01,New Hampshire,3882.0,0.0,5200.0,3716.0,181.0,3,1.0,0.0,2.0,0.0,0.0,11.0,0.0,62.0,1.0,0.0,,,3.0,5.0,0.0,0.0,1.0,0.0,13068,1342307,0.009735477800532962
183,2016-07-01,New Jersey,0.0,0.0,5708.0,4155.0,211.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10074,8870827,0.0011356325627813505
184,2016-07-01,New Mexico,1103.0,0.0,5380.0,3966.0,475.0,300,0.0,2.0,2.0,0.0,483.0,462.0,1.0,36.0,0.0,0.0,,,4.0,5.0,0.0,0.0,0.0,0.0,12219,2091630,0.005841855395074654
185,2016-07-01,New York,3738.0,0.0,10900.0,13073.0,1131.0,204,0.0,1.0,0.0,0.0,16.0,10.0,5.0,0.0,1.0,0.0,,,265.0,149.0,12.0,4.0,3.0,1.0,29513,19633428,0.0015032015804881348
186,2016-07-01,North Carolina,25408.0,0.0,1157.0,12487.0,1025.0,215,0.0,11.0,8.0,1.0,1860.0,1923.0,10.0,0.0,0.0,0.0,,,9.0,7.0,1.0,0.0,1.0,0.0,44123,10154788,0.004345043933955096
187,2016-07-01,North Dakota,1305.0,0.0,1333.0,2457.0,116.0,64,0.0,0.0,3.0,0.0,67.0,118.0,2.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,5470,754434,0.007250468563187768
188,2016-07-01,Ohio,11762.0,55.0,27876.0,17720.0,2166.0,1232,0.0,8.0,1.0,0.0,1445.0,796.0,6.0,20.0,2.0,0.0,,,44.0,12.0,1.0,1.0,1.0,0.0,63148,11634370,0.005427711169577725
189,2016-07-01,Oklahoma,0.0,0.0,11750.0,8792.0,1139.0,752,0.0,17.0,10.0,1.0,1826.0,1585.0,8.0,0.0,0.0,0.0,,,33.0,25.0,6.0,2.0,0.0,0.0,25946,3926331,0.0066082049628520875
190,2016-07-01,Oregon,21.0,0.0,14284.0,10507.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,24813,4089976,0.006066783765968309
191,2016-07-01,Pennsylvania,26819.0,0.0,46843.0,11793.0,19.0,0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,97.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,86137,12782275,0.006738784762493374
192,2016-07-01,Rhode Island,0.0,0.0,1133.0,951.0,101.0,155,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,,,11.0,2.0,3.0,0.0,0.0,0.0,2368,1056770,0.002240790332806571
193,2016-07-01,South Carolina,14025.0,0.0,9967.0,5880.0,707.0,361,5.0,8.0,4.0,0.0,1063.0,648.0,4.0,43.0,1.0,0.0,,,11.0,1.0,1.0,1.0,0.0,0.0,32730,4957968,0.006601494805936626
194,2016-07-01,South Dakota,1179.0,0.0,2490.0,3004.0,277.0,135,7.0,0.0,1.0,0.0,124.0,183.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,7406,862996,0.008581731549161293
195,2016-07-01,Tennessee,1915.0,11933.0,26276.0,16118.0,0.0,1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,57653,6646010,0.008674828957524892
196,2016-07-01,Texas,24634.0,0.0,50499.0,34266.0,4046.0,2698,0.0,50.0,19.0,2.0,6571.0,4219.0,33.0,67.0,2.0,1.0,,,45.0,49.0,3.0,3.0,0.0,0.0,127207,27914410,0.0045570370285454714
197,2016-07-01,Utah,9754.0,19.0,3381.0,3328.0,276.0,102,0.0,0.0,0.0,0.0,238.0,313.0,0.0,118.0,40.0,39.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17608,3041868,0.005788548352525487
198,2016-07-01,Vermont,0.0,0.0,1293.0,1201.0,117.0,57,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,2674,623657,0.004287613223294215
199,2016-07-01,Virginia,1102.0,0.0,24671.0,16731.0,1064.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43574,8410106,0.0051811475384495745
200,2016-07-01,Washington,14111.0,2.0,15652.0,11536.0,2118.0,653,2.0,5.0,7.0,0.0,1290.0,1064.0,17.0,367.0,99.0,7.0,,,486.0,424.0,31.0,5.0,10.0,1.0,47887,7294771,0.0065645652207588145
201,2016-07-01,West Virginia,1992.0,0.0,6417.0,5134.0,313.0,403,8.0,6.0,7.0,0.0,1169.0,1313.0,0.0,9.0,4.0,0.0,,,10.0,5.0,1.0,0.0,0.0,0.0,16791,1831023,0.00917028349725809
202,2016-07-01,Wisconsin,14505.0,0.0,13182.0,9870.0,847.0,38,0.0,0.0,2.0,1.0,131.0,260.0,6.0,24.0,27.0,4.0,,,11.0,8.0,3.0,0.0,3.0,0.0,38922,5772628,0.006742509650717143
203,2016-07-01,Wyoming,597.0,0.0,1619.0,1769.0,131.0,99,2.0,0.0,5.0,0.0,157.0,205.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,4585,584215,0.00784813809984338
204,2015-07-01,Alabama,22960.0,,17698.0,10276.0,653.0,796,0.0,14.0,11.0,1.0,2586.0,1759.0,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,56762,4852347,0.01169784436273828
205,2015-07-01,Alaska,171.0,,2709.0,2439.0,116.0,164,0.0,11.0,6.0,0.0,199.0,185.0,4.0,16.0,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6029,737498,0.008174937423559115
206,2015-07-01,Arizona,4262.0,,10226.0,6078.0,668.0,486,0.0,4.0,6.0,2.0,1325.0,630.0,5.0,82.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23779,6829676,0.003481717141486653
207,2015-07-01,Arkansas,5128.0,,5216.0,4146.0,165.0,251,0.0,1.0,6.0,0.0,1072.0,1708.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17694,2978048,0.005941475758617726
208,2015-07-01,California,67429.0,,39980.0,27844.0,3995.0,0,0.0,0.0,0.0,0.0,585.0,522.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,140365,38918045,0.0036066816819806855
209,2015-07-01,Colorado,2727.0,,15828.0,10903.0,751.0,868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,38.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31280,5450623,0.005738793528739742
210,2015-07-01,Connecticut,10365.0,,8660.0,3012.0,158.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22195,3587122,0.006187411523778673
211,2015-07-01,Delaware,470.0,,1523.0,1148.0,58.0,36,0.0,3.0,1.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3275,941252,0.0034794082774857317
212,2015-07-01,District of Columbia,0.0,,59.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,64,675400,9.475866153390584e-05
